datetime,wave_height_significant,wave_height_max,wave_period_upx,wave_period_peak,wave_direction,sea_temperature
2022-06-19 12:30:00,1.159,1.79,4.67,7.565,126.0,21.4
2022-06-19 13:00:00,1.18,1.99,4.868,13.968,109.0,21.4
2022-06-19 13:30:00,1.179,1.87,4.825,13.976,119.0,21.4
2022-06-19 14:00:00,1.238,2.02,5.172,6.588,116.0,21.4
2022-06-19 14:30:00,1.24,2.17,5.001,7.811,118.0,21.4
2022-06-19 15:00:00,1.253,2.11,4.821,14.236,125.0,21.4
2022-06-19 15:30:00,1.208,2.43,4.893,5.67,109.0,21.4
2022-06-19 16:00:00,1.212,2.04,5.095,6.178,109.0,21.4
2022-06-19 16:30:00,1.088,1.71,5.559,8.137,118.0,21.4
2022-06-19 17:00:00,1.116,1.83,5.162,6.329,99.0,21.4
2022-06-19 17:30:00,1.249,2.26,4.639,13.792,119.0,21.4
2022-06-19 18:00:00,1.191,1.88,4.923,5.167,122.0,21.35
2022-06-19 18:30:00,1.177,1.98,5.019,14.257,116.0,21.4
2022-06-19 19:00:00,1.088,2.03,5.095,8.242,119.0,21.4
2022-06-19 19:30:00,1.132,1.84,5.075,13.884,94.0,21.4
2022-06-19 20:00:00,1.058,1.68,4.896,13.943,95.0,21.4
2022-06-19 20:30:00,1.074,2.26,4.947,13.823,118.0,21.4
2022-06-19 21:00:00,1.193,2.22,5.058,6.359,116.0,21.35
2022-06-19 21:30:00,1.118,1.96,4.98,13.89,98.0,21.4
2022-06-19 22:00:00,1.208,2.03,4.812,8.145,99.0,21.35
2022-06-19 22:30:00,1.288,2.4,4.87,5.989,87.0,21.35
2022-06-19 23:00:00,1.312,1.98,4.831,5.357,101.0,21.4
2022-06-19 23:30:00,1.369,2.13,4.976,8.181,112.0,21.35
2022-06-20 00:00:00,1.218,2.02,4.927,8.905,88.0,21.35
2022-06-20 00:30:00,1.227,2.66,5.186,7.874,97.0,21.35
2022-06-20 01:00:00,1.286,2.26,5.196,6.523,116.0,21.35
2022-06-20 01:30:00,1.312,2.2,5.107,8.804,119.0,21.35
2022-06-20 02:00:00,1.234,1.93,4.986,5.785,106.0,21.35
2022-06-20 02:30:00,1.209,1.81,4.867,5.823,106.0,21.35
2022-06-20 03:00:00,1.234,1.99,4.874,8.336,106.0,21.3
2022-06-20 03:30:00,1.246,1.86,4.851,8.203,90.0,21.25
2022-06-20 04:00:00,1.236,2.56,4.948,6.376,91.0,21.15
2022-06-20 04:30:00,1.092,2.1,4.769,6.58,98.0,20.8
2022-06-20 05:00:00,1.085,1.68,5.144,7.999,98.0,20.1
2022-06-20 05:30:00,1.129,1.83,5.051,6.34,109.0,19.95
2022-06-20 06:00:00,1.154,2.27,4.752,6.171,98.0,19.85
2022-06-20 06:30:00,1.182,1.91,4.667,7.548,112.0,19.85
2022-06-20 07:00:00,1.073,1.94,4.54,5.928,109.0,20.1
2022-06-20 07:30:00,1.104,1.77,4.886,8.411,108.0,20.35
2022-06-20 08:00:00,1.054,1.65,4.722,5.67,94.0,20.35
2022-06-20 08:30:00,0.978,1.49,4.737,7.292,104.0,20.35
2022-06-20 09:00:00,1.039,1.88,4.756,7.515,104.0,20.2
2022-06-20 09:30:00,0.99,1.69,4.799,8.229,104.0,20.05
2022-06-20 10:00:00,0.967,1.64,4.906,8.855,98.0,20.0
2022-06-20 10:30:00,0.958,1.66,4.9,6.562,91.0,19.9
2022-06-20 11:00:00,0.96,1.9,5.055,8.162,97.0,19.9
2022-06-20 11:30:00,0.914,1.52,4.673,8.235,106.0,19.9
2022-06-20 12:00:00,0.995,1.65,4.711,7.862,104.0,19.9
2022-06-20 12:30:00,1.083,1.82,4.899,7.881,84.0,20.0
2022-06-20 13:00:00,1.024,1.75,4.431,7.82,90.0,20.0
2022-06-20 13:30:00,1.003,2.15,4.711,7.354,80.0,19.95
2022-06-20 14:00:00,1.004,1.71,4.73,7.64,90.0,19.95
2022-06-20 14:30:00,1.035,1.81,4.812,8.097,88.0,19.95
2022-06-20 15:00:00,1.0,1.77,4.797,8.071,87.0,20.0
2022-06-20 15:30:00,0.966,1.75,4.697,8.099,94.0,20.0
2022-06-20 16:00:00,1.125,1.94,4.884,7.01,109.0,19.95
2022-06-20 16:30:00,1.195,2.43,4.818,7.438,101.0,20.0
2022-06-20 17:00:00,1.236,1.9,4.877,8.14,101.0,20.0
2022-06-20 17:30:00,1.233,2.04,4.906,6.55,106.0,20.0
2022-06-20 18:00:00,1.201,2.03,4.864,7.25,112.0,20.05
2022-06-20 18:30:00,1.258,1.88,4.913,5.839,102.0,20.05
2022-06-20 19:00:00,1.258,2.53,4.834,5.206,104.0,20.15
2022-06-20 19:30:00,1.224,1.92,4.609,6.743,128.0,20.2
2022-06-20 20:00:00,1.309,2.25,4.756,6.142,113.0,20.2
2022-06-20 20:30:00,1.316,2.55,4.863,7.244,111.0,20.2
2022-06-20 21:00:00,1.179,2.18,4.844,6.194,85.0,20.2
2022-06-20 21:30:00,1.198,2.14,4.731,6.723,119.0,20.2
2022-06-20 22:00:00,1.255,2.58,4.731,7.331,108.0,20.2
2022-06-20 22:30:00,1.169,1.9,4.737,6.322,94.0,20.2
2022-06-20 23:00:00,1.148,1.78,4.687,6.464,98.0,20.15
2022-06-20 23:30:00,1.187,2.39,4.925,6.563,108.0,20.0
2022-06-21 00:00:00,1.18,1.8,4.776,7.221,95.0,20.0
2022-06-21 00:30:00,1.154,1.66,4.967,6.359,84.0,19.95
2022-06-21 01:00:00,1.077,1.72,4.68,6.579,95.0,19.95
2022-06-21 01:30:00,1.048,2.04,4.766,6.181,112.0,19.9
2022-06-21 02:00:00,1.097,1.65,5.003,6.557,111.0,19.9
2022-06-21 02:30:00,1.071,2.36,4.818,6.805,105.0,19.9
2022-06-21 03:00:00,1.013,1.89,4.795,7.877,99.0,19.9
2022-06-21 03:30:00,1.118,1.72,5.043,8.039,90.0,19.9
2022-06-21 04:00:00,1.076,1.89,5.164,8.138,91.0,19.9
2022-06-21 04:30:00,0.995,1.6,4.749,5.967,94.0,19.85
2022-06-21 05:00:00,1.048,1.99,5.19,7.883,94.0,19.85
2022-06-21 05:30:00,1.027,1.64,5.024,6.753,102.0,20.0
2022-06-21 06:00:00,0.983,1.52,5.083,6.809,102.0,20.1
2022-06-21 06:30:00,1.007,1.88,5.087,6.222,85.0,20.1
2022-06-21 07:00:00,1.033,1.71,5.302,7.869,99.0,20.1
2022-06-21 07:30:00,1.038,1.85,5.399,6.543,92.0,20.1
2022-06-21 08:00:00,0.981,1.82,5.194,7.322,104.0,20.1
2022-06-21 08:30:00,1.045,1.71,5.155,6.549,106.0,20.15
2022-06-21 09:00:00,1.04,1.63,5.39,6.847,122.0,20.15
2022-06-21 09:30:00,1.037,1.69,5.427,8.897,111.0,20.2
2022-06-21 10:00:00,0.977,1.45,5.359,8.705,111.0,20.1
2022-06-21 10:30:00,0.919,1.51,5.365,7.828,102.0,20.1
2022-06-21 11:00:00,0.893,1.5,5.355,8.936,116.0,20.1
2022-06-21 11:30:00,0.966,1.75,5.701,8.611,105.0,20.15
2022-06-21 12:00:00,0.927,1.44,5.498,8.495,111.0,20.2
2022-06-21 12:30:00,0.944,1.49,5.541,7.552,105.0,20.2
2022-06-21 13:00:00,0.929,1.58,5.513,8.956,108.0,20.25
2022-06-21 13:30:00,0.881,1.5,5.774,8.154,105.0,20.3
2022-06-21 14:00:00,0.976,1.35,6.092,7.926,108.0,20.3
2022-06-21 14:30:00,0.95,1.43,6.074,8.749,111.0,20.35
2022-06-21 15:00:00,1.0,1.75,6.195,8.926,111.0,20.35
2022-06-21 15:30:00,0.924,1.64,5.995,9.267,112.0,20.4
2022-06-21 16:00:00,1.021,1.61,6.082,9.333,113.0,20.35
2022-06-21 16:30:00,0.971,1.49,6.403,9.402,112.0,20.35
2022-06-21 17:00:00,0.959,1.64,6.202,9.179,105.0,20.3
2022-06-21 17:30:00,0.97,1.71,6.284,8.493,113.0,20.25
2022-06-21 18:00:00,1.045,1.78,6.353,9.255,113.0,20.25
2022-06-21 18:30:00,1.007,1.7,6.501,9.299,112.0,20.25
2022-06-21 19:00:00,0.946,1.63,6.222,8.554,116.0,20.2
2022-06-21 19:30:00,0.908,1.75,6.092,8.226,116.0,20.2
2022-06-21 20:00:00,0.957,1.45,6.334,8.681,105.0,20.2
2022-06-21 20:30:00,1.013,1.68,6.673,8.982,120.0,20.25
2022-06-21 21:00:00,1.061,1.89,6.689,8.771,112.0,20.25
2022-06-21 21:30:00,0.997,1.54,6.458,8.541,112.0,20.25
2022-06-21 22:00:00,1.026,1.45,6.953,8.248,116.0,20.2
2022-06-21 22:30:00,0.928,1.5,6.721,8.876,113.0,20.2
2022-06-21 23:00:00,0.987,1.63,6.951,8.747,115.0,20.2
2022-06-21 23:30:00,1.022,2.0,6.658,8.574,119.0,20.15
2022-06-22 00:00:00,0.981,1.42,6.849,8.773,118.0,20.15
2022-06-22 00:30:00,1.011,1.6,7.05,9.015,116.0,20.1
2022-06-22 01:00:00,0.988,1.51,6.536,8.237,115.0,20.1
2022-06-22 01:30:00,0.979,1.63,6.379,8.894,111.0,20.05
2022-06-22 02:00:00,0.937,1.52,6.463,8.494,119.0,20.05
2022-06-22 02:30:00,0.929,1.46,6.72,8.494,112.0,20.05
2022-06-22 03:00:00,0.968,1.84,6.379,9.009,109.0,20.05
2022-06-22 03:30:00,0.95,1.37,6.216,8.454,118.0,20.05
2022-06-22 04:00:00,0.994,1.85,6.947,8.846,108.0,20.05
2022-06-22 04:30:00,0.91,1.43,6.412,8.215,115.0,20.05
2022-06-22 05:00:00,0.913,1.3,6.24,8.9,119.0,20.05
2022-06-22 05:30:00,0.9,1.37,6.419,9.268,113.0,20.0
2022-06-22 06:00:00,0.858,1.44,6.492,8.601,119.0,20.0
2022-06-22 06:30:00,0.857,1.35,6.456,10.271,113.0,20.0
2022-06-22 07:00:00,0.85,1.52,6.519,8.888,108.0,20.0
2022-06-22 07:30:00,0.825,1.69,6.643,8.874,116.0,19.95
2022-06-22 08:00:00,0.831,1.32,6.583,9.625,115.0,20.0
2022-06-22 08:30:00,0.785,1.4,6.369,8.896,120.0,20.0
2022-06-22 09:00:00,0.778,1.39,6.766,11.355,118.0,20.0
2022-06-22 09:30:00,0.813,1.52,6.374,8.687,120.0,20.0
2022-06-22 10:00:00,0.745,1.27,6.244,10.791,116.0,20.0
2022-06-22 10:30:00,0.779,1.3,6.422,8.649,123.0,20.0
2022-06-22 11:00:00,0.784,1.37,6.706,8.537,109.0,20.05
2022-06-22 11:30:00,0.722,1.73,6.412,8.886,119.0,20.3
2022-06-22 12:00:00,0.744,1.21,6.608,8.548,122.0,20.35
2022-06-22 12:30:00,0.792,1.24,6.727,11.299,118.0,20.35
2022-06-22 13:00:00,0.844,1.36,6.882,10.274,115.0,20.35
2022-06-22 13:30:00,0.772,1.21,6.784,10.804,116.0,20.5
2022-06-22 14:00:00,0.748,1.14,6.777,9.312,122.0,20.55
2022-06-22 14:30:00,0.816,1.48,7.208,10.656,120.0,20.5
2022-06-22 15:00:00,0.773,1.43,7.245,11.514,120.0,20.4
2022-06-22 15:30:00,0.728,1.22,7.042,10.764,118.0,20.45
2022-06-22 16:00:00,0.799,1.2,7.207,11.393,119.0,20.35
2022-06-22 16:30:00,0.76,1.09,7.143,12.054,119.0,20.35
2022-06-22 17:00:00,0.78,1.38,7.132,10.45,113.0,20.25
2022-06-22 17:30:00,0.943,1.98,7.374,10.367,128.0,20.2
2022-06-22 18:00:00,0.931,1.42,7.169,10.917,116.0,20.2
2022-06-22 18:30:00,0.944,1.73,7.525,9.369,112.0,20.2
2022-06-22 19:00:00,1.039,1.92,7.387,10.289,109.0,20.2
2022-06-22 19:30:00,0.979,1.4,7.804,11.932,113.0,20.25
2022-06-22 20:00:00,1.008,1.56,7.884,9.389,122.0,20.25
2022-06-22 20:30:00,1.035,1.54,7.851,10.777,115.0,20.25
2022-06-22 21:00:00,1.098,1.83,7.73,10.493,113.0,20.35
2022-06-22 21:30:00,1.175,2.06,8.042,11.968,119.0,20.4
2022-06-22 22:00:00,1.059,1.52,7.979,10.541,113.0,20.6
2022-06-22 22:30:00,1.107,1.97,7.399,11.526,118.0,20.7
2022-06-22 23:00:00,1.266,1.91,8.13,11.356,118.0,20.75
2022-06-22 23:30:00,1.215,2.12,8.223,10.956,116.0,20.85
2022-06-23 00:00:00,1.189,1.87,7.959,10.83,109.0,20.85
2022-06-23 00:30:00,1.125,1.91,8.067,10.569,118.0,20.85
2022-06-23 01:00:00,1.213,2.32,8.302,11.407,116.0,20.85
2022-06-23 01:30:00,1.137,1.84,7.844,10.836,109.0,20.9
2022-06-23 02:00:00,1.319,2.33,8.615,12.867,115.0,20.85
2022-06-23 02:30:00,1.252,1.98,8.207,10.875,116.0,20.85
2022-06-23 03:00:00,1.237,1.83,8.144,11.852,116.0,20.85
2022-06-23 03:30:00,1.331,2.15,8.59,10.345,99.0,20.85
2022-06-23 04:00:00,1.334,2.14,9.075,11.903,108.0,20.9
2022-06-23 04:30:00,1.339,2.13,9.18,13.57,104.0,20.85
2022-06-23 05:00:00,1.169,2.02,8.555,14.809,97.0,20.75
2022-06-23 05:30:00,1.304,1.82,9.713,11.848,106.0,20.75
2022-06-23 06:00:00,1.245,1.84,8.779,12.746,112.0,20.75
2022-06-23 06:30:00,1.344,2.22,8.914,12.956,102.0,20.7
2022-06-23 07:00:00,1.488,2.14,9.423,13.315,116.0,20.7
2022-06-23 07:30:00,1.46,2.3,8.292,13.626,111.0,20.7
2022-06-23 08:00:00,1.363,2.22,7.826,12.17,108.0,20.65
2022-06-23 08:30:00,1.517,2.72,8.041,13.115,105.0,20.65
2022-06-23 09:00:00,1.4,1.95,8.372,12.247,106.0,20.5
2022-06-23 09:30:00,1.45,2.69,7.942,14.748,97.0,20.5
2022-06-23 10:00:00,1.339,2.57,7.553,12.116,105.0,20.5
2022-06-23 10:30:00,1.504,2.74,8.252,13.892,116.0,20.5
2022-06-23 11:00:00,1.47,2.24,8.227,14.086,102.0,20.5
2022-06-23 11:30:00,1.446,3.05,8.811,13.973,105.0,20.5
2022-06-23 12:00:00,1.522,2.36,9.009,13.835,105.0,20.55
2022-06-23 12:30:00,1.634,2.81,8.785,12.999,101.0,20.6
2022-06-23 13:00:00,1.537,2.51,9.299,12.972,95.0,20.65
2022-06-23 13:30:00,1.488,2.48,9.192,12.253,108.0,20.65
2022-06-23 14:00:00,1.541,2.79,9.264,13.288,105.0,20.7
2022-06-23 14:30:00,1.554,2.57,9.6,13.929,104.0,20.8
2022-06-23 15:00:00,1.407,2.35,9.138,12.962,98.0,20.9
2022-06-23 15:30:00,1.606,3.11,10.021,14.362,101.0,20.9
2022-06-23 16:00:00,1.389,2.45,9.551,12.186,104.0,20.9
2022-06-23 16:30:00,1.59,2.99,9.525,13.218,98.0,20.95
2022-06-23 17:00:00,1.768,2.79,10.458,13.923,104.0,20.95
2022-06-23 17:30:00,1.445,2.19,9.496,11.554,99.0,21.0
2022-06-23 18:00:00,1.502,2.18,10.08,13.445,94.0,21.0
2022-06-23 18:30:00,1.398,2.17,9.662,13.713,102.0,21.05
2022-06-23 19:00:00,1.349,2.06,8.682,12.837,106.0,21.05
2022-06-23 19:30:00,1.429,2.56,8.949,14.469,104.0,20.95
2022-06-23 20:00:00,1.427,2.4,9.05,13.595,99.0,20.85
2022-06-23 20:30:00,1.323,2.42,8.208,14.643,97.0,20.8
2022-06-23 21:00:00,1.367,2.3,8.794,13.842,104.0,20.75
2022-06-23 21:30:00,1.316,2.65,9.088,13.734,99.0,20.7
2022-06-23 22:00:00,1.348,2.44,8.767,13.754,91.0,20.65
2022-06-23 22:30:00,1.344,2.51,8.922,13.871,97.0,20.3
2022-06-23 23:00:00,1.392,2.44,8.767,12.926,101.0,20.2
2022-06-23 23:30:00,1.352,2.03,8.69,13.778,97.0,20.2
2022-06-24 00:00:00,1.17,1.83,7.847,12.183,95.0,20.25
2022-06-24 00:30:00,1.357,2.11,8.327,13.646,101.0,20.2
2022-06-24 01:00:00,1.25,2.09,7.992,13.811,97.0,20.1
2022-06-24 01:30:00,1.273,2.21,8.275,13.682,94.0,20.1
2022-06-24 02:00:00,1.381,2.04,9.198,12.43,101.0,20.05
2022-06-24 02:30:00,1.252,1.96,8.739,13.016,92.0,20.05
2022-06-24 03:00:00,1.402,2.82,8.362,13.602,95.0,20.05
2022-06-24 03:30:00,1.233,1.92,8.229,13.414,92.0,20.05
2022-06-24 04:00:00,1.148,1.81,7.832,13.788,97.0,20.05
2022-06-24 04:30:00,1.161,2.17,7.85,13.57,92.0,20.05
2022-06-24 05:00:00,1.263,2.23,8.564,13.96,99.0,20.0
2022-06-24 05:30:00,1.277,2.29,8.199,13.446,90.0,20.0
2022-06-24 06:00:00,1.329,2.27,8.399,14.09,98.0,20.0
2022-06-24 06:30:00,1.415,2.42,9.193,13.852,95.0,20.0
2022-06-24 07:00:00,1.154,2.16,8.448,13.715,91.0,20.05
2022-06-24 07:30:00,1.07,1.85,8.24,13.825,94.0,20.0
2022-06-24 08:00:00,1.272,2.28,8.675,13.012,85.0,20.05
2022-06-24 08:30:00,1.087,1.9,8.197,13.752,95.0,20.0
2022-06-24 09:00:00,1.075,1.69,8.149,13.003,91.0,20.05
2022-06-24 09:30:00,1.121,1.81,8.86,12.649,92.0,20.05
2022-06-24 10:00:00,1.175,1.81,8.937,13.805,95.0,20.15
2022-06-24 10:30:00,1.118,1.79,8.959,13.721,99.0,20.25
2022-06-24 11:00:00,1.143,1.87,8.634,13.689,99.0,20.25
2022-06-24 11:30:00,1.174,1.91,8.576,12.065,88.0,20.35
2022-06-24 12:00:00,1.205,1.8,9.189,13.061,98.0,20.4
2022-06-24 12:30:00,1.211,1.97,9.509,12.975,99.0,20.45
2022-06-24 13:00:00,1.146,1.7,9.13,13.676,92.0,20.4
2022-06-24 13:30:00,1.398,2.12,9.025,13.36,94.0,20.45
2022-06-24 14:00:00,1.182,1.77,8.97,12.925,91.0,20.4
2022-06-24 14:30:00,1.28,2.1,8.592,12.279,98.0,20.4
2022-06-24 15:00:00,1.232,2.01,8.225,13.703,99.0,20.35
2022-06-24 15:30:00,1.222,2.16,8.09,12.893,97.0,20.45
2022-06-24 16:00:00,1.221,1.86,7.509,13.239,106.0,20.5
2022-06-24 16:30:00,1.164,1.72,7.211,13.551,97.0,20.55
2022-06-24 17:00:00,1.161,1.89,6.973,12.316,99.0,20.6
2022-06-24 17:30:00,1.156,2.42,6.828,12.245,102.0,20.65
2022-06-24 18:00:00,1.103,1.81,6.837,12.791,90.0,20.7
2022-06-24 18:30:00,1.187,2.14,7.108,12.108,99.0,20.8
2022-06-24 19:00:00,1.173,1.93,6.75,12.304,105.0,20.95
2022-06-24 19:30:00,1.077,1.93,6.299,12.142,92.0,21.0
2022-06-24 20:00:00,1.175,2.39,6.329,12.254,105.0,21.0
2022-06-24 20:30:00,1.16,1.87,6.661,11.627,99.0,21.0
2022-06-24 21:00:00,1.089,1.68,6.798,11.681,105.0,21.05
2022-06-24 21:30:00,0.985,1.63,6.753,12.791,102.0,21.0
2022-06-24 22:00:00,1.077,1.78,7.325,11.761,99.0,20.95
2022-06-24 22:30:00,1.113,1.85,7.325,12.677,91.0,20.85
2022-06-24 23:00:00,1.005,1.68,6.798,11.367,94.0,20.75
2022-06-24 23:30:00,1.024,1.85,6.732,11.477,102.0,20.7
2022-06-25 00:00:00,0.998,1.6,7.091,12.113,92.0,20.7
2022-06-25 00:30:00,1.024,1.74,7.019,11.32,97.0,20.6
2022-06-25 01:00:00,1.013,1.61,7.362,11.755,97.0,20.7
2022-06-25 01:30:00,1.051,1.44,7.572,12.611,92.0,20.55
2022-06-25 02:00:00,0.914,1.68,6.826,12.018,92.0,20.55
2022-06-25 02:30:00,0.961,1.51,7.328,12.174,91.0,20.6
2022-06-25 03:00:00,0.939,1.72,7.37,11.437,85.0,20.65
2022-06-25 03:30:00,0.933,1.68,7.306,12.198,98.0,20.7
2022-06-25 04:00:00,0.861,1.35,7.007,12.127,99.0,20.75
2022-06-25 04:30:00,0.932,1.44,7.741,11.523,99.0,20.8
2022-06-25 05:00:00,1.051,2.08,8.54,12.162,94.0,20.8
2022-06-25 05:30:00,0.924,1.47,7.685,12.105,90.0,20.95
2022-06-25 06:00:00,0.898,1.35,7.97,12.09,83.0,20.9
2022-06-25 06:30:00,0.906,1.56,7.739,12.058,94.0,20.9
2022-06-25 07:00:00,0.838,1.23,8.061,11.764,98.0,20.9
2022-06-25 07:30:00,0.781,1.18,7.685,12.119,101.0,20.9
2022-06-25 08:00:00,0.971,1.55,8.736,12.021,90.0,21.1
2022-06-25 08:30:00,0.868,1.47,8.732,12.048,95.0,21.15
2022-06-25 09:00:00,0.862,1.56,8.379,11.967,90.0,21.2
2022-06-25 09:30:00,0.789,1.33,8.349,11.543,95.0,21.2
2022-06-25 10:00:00,0.877,1.43,9.5,12.069,97.0,21.25
2022-06-25 10:30:00,0.87,1.24,8.629,11.157,90.0,20.9
2022-06-25 11:00:00,0.77,1.45,8.655,12.12,98.0,21.0
2022-06-25 11:30:00,0.873,1.31,8.545,11.489,92.0,21.15
2022-06-25 12:00:00,0.885,1.51,8.337,11.984,97.0,21.3
2022-06-25 12:30:00,0.815,1.31,8.638,11.431,97.0,21.3
2022-06-25 13:00:00,0.816,1.39,8.477,11.478,88.0,21.25
2022-06-25 13:30:00,0.724,1.15,8.048,10.156,101.0,21.25
2022-06-25 14:00:00,0.817,1.26,8.392,12.048,101.0,21.3
2022-06-25 14:30:00,0.837,1.31,8.583,11.831,99.0,21.4
2022-06-25 15:00:00,0.856,1.47,8.647,11.228,98.0,21.35
2022-06-25 15:30:00,0.831,1.47,7.866,11.399,99.0,21.3
2022-06-25 16:00:00,0.881,1.4,8.5,10.854,88.0,21.2
2022-06-25 16:30:00,0.757,1.11,8.145,11.913,91.0,21.65
2022-06-25 17:00:00,0.802,1.12,8.166,10.883,101.0,21.55
2022-06-25 17:30:00,0.844,1.47,8.422,11.413,98.0,21.55
2022-06-25 18:00:00,0.874,1.46,8.002,10.905,95.0,21.5
2022-06-25 18:30:00,0.793,1.27,7.779,10.936,95.0,21.5
2022-06-25 19:00:00,0.842,1.23,8.204,11.466,99.0,21.5
2022-06-25 19:30:00,0.801,1.23,7.977,10.904,102.0,21.45
2022-06-25 20:00:00,0.837,1.38,8.612,11.476,99.0,21.3
2022-06-25 20:30:00,0.788,1.19,7.648,10.852,102.0,21.2
2022-06-25 21:00:00,0.92,1.53,8.213,11.332,101.0,21.1
2022-06-25 21:30:00,0.794,1.32,7.386,9.962,99.0,21.05
2022-06-25 22:00:00,0.843,1.37,7.376,10.91,97.0,21.1
2022-06-25 22:30:00,0.834,1.47,7.61,10.485,99.0,21.1
2022-06-25 23:00:00,0.812,1.35,7.325,9.463,94.0,21.1
2022-06-25 23:30:00,0.763,1.33,7.509,11.261,98.0,21.1
2022-06-26 00:00:00,0.731,1.14,7.431,10.964,99.0,21.1
2022-06-26 00:30:00,0.714,1.12,7.357,10.846,97.0,21.1
2022-06-26 01:00:00,0.779,1.35,6.861,11.128,91.0,21.1
2022-06-26 01:30:00,0.798,1.27,7.264,10.765,92.0,21.05
2022-06-26 02:00:00,0.775,1.37,7.325,10.349,90.0,21.15
2022-06-26 02:30:00,0.711,1.1,6.96,11.345,91.0,21.05
2022-06-26 03:00:00,0.734,1.12,6.868,10.72,85.0,21.15
2022-06-26 03:30:00,0.704,1.35,6.681,10.843,88.0,21.15
2022-06-26 04:00:00,0.713,1.15,6.953,10.905,101.0,21.15
2022-06-26 04:30:00,0.743,1.17,7.446,10.761,97.0,21.15
2022-06-26 05:00:00,0.704,1.2,7.085,10.739,92.0,21.15
2022-06-26 05:30:00,0.79,1.24,7.348,10.788,92.0,21.15
2022-06-26 06:00:00,0.68,1.09,5.705,10.635,92.0,21.15
